Step,Verlies_TokiPona,Verlies_Nederlands
178,2.8382999897003174,1.2956000566482544
179,2.5353000164031982,0.986299991607666
180,2.2992000579833984,1.5880999565124512
181,2.473400115966797,0.8902000188827515
182,2.227099895477295,1.0591000318527222
183,2.825200080871582,1.215999960899353
184,2.344099998474121,1.3794000148773193
185,2.5587000846862793,0.9046000242233276
186,2.5088000297546387,1.611299991607666
187,2.3956000804901123,1.0336999893188477
188,2.7395999431610107,1.0999000072479248
189,2.5237998962402344,1.1521999835968018
190,2.6816999912261963,1.1109999418258667
191,2.309999942779541,0.8367000222206116
192,2.410399913787842,1.212499976158142
193,2.3805999755859375,1.4279999732971191
194,2.612499952316284,1.294600009918213
195,2.530900001525879,0.8129000067710876
196,2.3018999099731445,1.354099988937378
197,2.606100082397461,1.100600004196167
198,2.6189000606536865,0.8015999794006348
199,2.2553999423980713,1.3234000205993652
200,2.120699882507324,1.1414999961853027
201,2.2167999744415283,1.0
202,2.4470999240875244,0.6687999963760376
203,2.1415998935699463,1.5583000183105469
204,2.875699996948242,0.9142000079154968
205,2.490000009536743,0.8144000172615051
206,2.1689000129699707,1.376099944114685
207,2.492300033569336,0.8863999843597412
208,2.4024999141693115,1.2482000589370728
209,2.485300064086914,0.9488999843597412
210,2.451200008392334,1.145400047302246
211,2.4677999019622803,1.0841000080108643
212,2.8427999019622803,1.514799952507019
213,2.1084001064300537,1.0139000415802002
214,2.277600049972534,1.3909000158309937
215,2.3041000366210938,0.916700005531311
216,2.655100107192993,1.1420999765396118
217,2.2945001125335693,1.2563999891281128
218,2.4416000843048096,1.3136999607086182
219,2.821500062942505,0.8185999989509583
220,2.276400089263916,0.8557999730110168
221,2.3945999145507812,1.3289999961853027
222,2.4235000610351562,1.010699987411499
223,2.4307000637054443,0.7121999859809875
224,2.8369998931884766,0.9391999840736389
225,2.483099937438965,1.2781000137329102
226,2.2555999755859375,0.921999990940094
227,2.5271999835968018,1.0419000387191772
228,2.2381999492645264,1.320199966430664
229,2.5420000553131104,1.319000005722046
230,2.2423999309539795,1.1686999797821045
231,2.4632999897003174,1.20169997215271
232,2.3087000846862793,1.5458999872207642
233,2.3675999641418457,1.0020999908447266
234,2.3501999378204346,1.0780999660491943
235,2.6059000492095947,1.1898000240325928
236,2.390000104904175,0.991599977016449
237,2.4890999794006348,1.242900013923645
238,2.3880999088287354,1.3147000074386597
239,2.3408000469207764,1.3387000560760498
240,2.574700117111206,0.8457000255584717
241,2.4021999835968018,1.0851999521255493
242,2.596400022506714,0.9975000023841858
243,2.2323999404907227,0.7268000245094299
244,1.8877999782562256,1.2556999921798706
245,2.335099935531616,0.9355000257492065
246,2.680299997329712,1.2278000116348267
247,2.261199951171875,0.791100025177002
248,2.4690001010894775,0.7322999835014343
249,2.205199956893921,1.464400053024292
250,2.5804998874664307,1.1548999547958374
251,2.4481000900268555,
252,2.466900110244751,
253,2.8864998817443848,
254,2.119800090789795,
255,2.3050999641418457,
256,2.0353000164031982,
257,2.3029000759124756,
258,2.6568000316619873,
259,2.0676000118255615,
260,2.6061999797821045,
261,2.213599920272827,
262,2.310699939727783,
263,2.032099962234497,
264,3.1201000213623047,
265,2.218100070953369,
266,2.5643999576568604,
267,2.2916998863220215,
268,2.427799940109253,
269,2.2915000915527344,
270,2.2971999645233154,
271,2.4124999046325684,
272,2.094099998474121,
273,2.3041999340057373,
274,2.078700065612793,
275,2.441699981689453,
276,2.134000062942505,
277,2.4093000888824463,
278,2.2813000679016113,
279,2.5058999061584473,
280,2.358799934387207,
281,2.368799924850464,
282,2.3464999198913574,
283,2.052000045776367,
284,2.510999917984009,
285,2.345900058746338,
286,2.2869999408721924,
287,2.6242001056671143,
288,1.7877000570297241,
289,2.336699962615967,
290,2.562999963760376,
291,2.4674999713897705,
292,2.6665000915527344,
293,2.5624001026153564,
294,2.6951000690460205,
295,2.39739990234375,
296,2.2320001125335693,
297,2.4814000129699707,
298,2.4444000720977783,
299,2.274399995803833,
300,2.4846999645233154,
301,2.27810001373291,
302,2.1454999446868896,
303,2.2014999389648438,
304,2.5006000995635986,
305,2.4493000507354736,
306,2.0989999771118164,
307,2.196000099182129,
308,2.339200019836426,
309,2.6730000972747803,
310,2.4993999004364014,
311,2.0071001052856445,
312,2.1712000370025635,
313,2.374500036239624,
314,2.261199951171875,
315,2.644700050354004,
316,2.5947999954223633,
317,2.550299882888794,
318,2.3515000343322754,
319,2.3766000270843506,
320,2.439500093460083,
321,2.4728000164031982,
322,2.617300033569336,
323,2.132999897003174,
324,2.3169000148773193,
325,2.683500051498413,
326,2.4254000186920166,
327,2.290600061416626,
328,2.2142999172210693,
329,2.137500047683716,
330,2.500200033187866,
331,2.4147000312805176,
332,2.166599988937378,
333,2.2945001125335693,
334,2.037100076675415,
335,2.13319993019104,
336,2.2860000133514404,
337,2.3241000175476074,
338,2.8145999908447266,
339,2.151900053024292,
340,2.1022000312805176,
341,2.2727999687194824,
342,2.2072999477386475,
343,2.8513998985290527,
344,2.2795000076293945,
345,2.136199951171875,
346,2.3078999519348145,
347,2.660799980163574,
348,2.299099922180176,
349,2.3657000064849854,
350,2.213599920272827,
351,2.421799898147583,
352,2.4235000610351562,
353,2.3598999977111816,
354,2.512399911880493,
355,2.395900011062622,
356,2.3884999752044678,
357,2.672600030899048,
358,2.1979000568389893,
359,2.411099910736084,
360,2.326900005340576,
361,2.332900047302246,
362,2.2334001064300537,
363,2.43179988861084,
364,2.295799970626831,
365,2.2202000617980957,
366,2.497499942779541,
367,3.04830002784729,
368,2.463399887084961,
369,2.673799991607666,
370,2.268699884414673,
371,2.330399990081787,
372,2.5848000049591064,
373,2.525399923324585,
374,2.62280011177063,
375,2.609800100326538,
376,2.4607999324798584,
377,2.442699909210205,
378,1.8980000019073486,
379,2.323699951171875,
380,2.123699903488159,
381,2.294300079345703,
382,2.585900068283081,
383,2.4066998958587646,
384,2.3362998962402344,
385,2.6238999366760254,
386,1.9773000478744507,
387,2.1782000064849854,
388,2.338099956512451,
389,2.7360000610351562,
390,2.276400089263916,
391,2.289099931716919,
392,2.6052000522613525,
393,2.5485000610351562,
394,2.5662999153137207,
395,2.37280011177063,
396,2.569000005722046,
397,2.089400053024292,
398,2.5703001022338867,
399,2.6370999813079834,
400,2.460900068283081,
401,2.2483999729156494,
402,2.3415000438690186,
403,1.9366999864578247,
404,2.322200059890747,
405,2.386699914932251,
406,2.495800018310547,
407,2.3575000762939453,
408,2.0046000480651855,
409,2.221100091934204,
410,2.0662999153137207,
411,2.2262001037597656,
412,2.161900043487549,
413,2.601300001144409,
414,2.4342000484466553,
415,2.599299907684326,
416,2.234299898147583,
417,2.1835999488830566,
418,2.3970000743865967,
419,2.156399965286255,
420,2.4595000743865967,
421,2.1745998859405518,
422,2.413599967956543,
423,2.181299924850464,
424,2.132200002670288,
425,2.0901999473571777,
426,2.1528000831604004,
427,2.8343000411987305,
428,2.0204999446868896,
429,2.4012999534606934,
430,2.4651999473571777,
431,1.9988000392913818,
432,2.55049991607666,
433,2.1454999446868896,
434,1.9204000234603882,
435,2.2936999797821045,
436,2.5648000240325928,
437,2.359499931335449,
438,2.29010009765625,
439,2.6774001121520996,
440,2.3661999702453613,
441,2.398400068283081,
442,2.577500104904175,
443,2.267899990081787,
444,2.172100067138672,
445,2.1991000175476074,
446,2.5046000480651855,
447,2.344599962234497,
448,2.172800064086914,
449,2.080399990081787,
450,2.5445001125335693,
451,2.1872000694274902,
452,2.4105000495910645,
453,2.289599895477295,
454,2.4612998962402344,
455,2.474900007247925,
456,2.2325000762939453,
457,2.6352999210357666,
458,2.496999979019165,
459,2.158600091934204,
460,2.0922999382019043,
461,2.196199893951416,
462,2.6910998821258545,
463,2.3506999015808105,
464,2.596400022506714,
465,2.097399950027466,
466,2.3296000957489014,
467,2.207200050354004,
468,2.045599937438965,
469,2.5352001190185547,
470,2.077500104904175,
471,2.655600070953369,
472,2.509000062942505,
473,2.2688000202178955,
474,2.33489990234375,
475,2.2293999195098877,
476,2.2922000885009766,
477,2.2414000034332275,
478,2.1494998931884766,
479,2.288800001144409,
480,2.335400104522705,
481,2.635699987411499,
482,2.011899948120117,
483,2.3046000003814697,
484,2.308799982070923,
485,2.480299949645996,
486,2.33489990234375,
487,2.240600109100342,
488,2.6947999000549316,
489,1.9797999858856201,
490,2.140500068664551,
491,2.2909998893737793,
492,2.2365000247955322,
493,2.1714000701904297,
494,2.2156999111175537,
495,2.4142000675201416,
496,2.308000087738037,
497,2.415800094604492,
498,2.302500009536743,
499,2.136399984359741,
500,2.440200090408325,
501,2.521399974822998,
502,2.1458001136779785,
503,2.2400999069213867,
504,2.224100112915039,
505,2.4948999881744385,
506,2.161799907684326,
507,2.3041999340057373,
508,1.9286999702453613,
509,2.367300033569336,
510,2.325500011444092,
511,2.4251999855041504,
512,2.078900098800659,
513,2.0469000339508057,
514,1.964400053024292,
515,2.2827999591827393,
516,2.0208001136779785,
517,2.5546998977661133,
518,2.311800003051758,
519,2.4010000228881836,
520,2.4077000617980957,
521,2.565200090408325,
522,2.151700019836426,
523,2.5346999168395996,
524,2.1582999229431152,
525,2.177500009536743,
526,2.4637999534606934,
527,2.118000030517578,
528,2.1898999214172363,
529,1.8602999448776245,
530,1.9981000423431396,
531,2.121999979019165,
532,2.546799898147583,
533,2.1171000003814697,
534,2.1247000694274902,
535,2.615600109100342,
536,2.007999897003174,
537,1.9012999534606934,
538,2.0683000087738037,
539,2.4244000911712646,
540,2.242300033569336,
541,2.5671000480651855,
542,2.3582000732421875,
543,2.137500047683716,
544,2.3178999423980713,
545,2.475100040435791,
546,1.9833999872207642,
547,2.632499933242798,
548,1.972599983215332,
549,1.993399977684021,
550,2.4516000747680664,
551,2.006200075149536,
552,2.384200096130371,
553,2.293600082397461,
554,2.156100034713745,
555,2.2186999320983887,
556,2.3524999618530273,
557,2.211899995803833,
558,2.219399929046631,
559,2.3468000888824463,
560,2.0278000831604004,
561,2.1324000358581543,
562,2.1440999507904053,
563,2.05049991607666,
564,2.2871999740600586,
565,2.0950000286102295,
566,2.1967999935150146,
567,2.025599956512451,
568,2.0643999576568604,
569,2.2548000812530518,
570,2.3482000827789307,
571,2.370300054550171,
572,2.3754000663757324,
573,2.183500051498413,
574,2.088599920272827,
575,2.4158999919891357,
576,1.9686000347137451,
577,2.5260000228881836,
578,2.2460999488830566,
579,2.5353000164031982,
580,2.1770999431610107,
581,2.049299955368042,
582,2.2564001083374023,
583,2.4247000217437744,
584,1.899999976158142,
585,1.8890000581741333,
586,2.4930999279022217,
587,2.2272000312805176,
588,2.233599901199341,
589,2.390199899673462,
590,2.1921000480651855,
591,2.277100086212158,
592,2.4447999000549316,
593,2.4788999557495117,
594,2.027600049972534,
595,2.2894999980926514,
596,1.9900000095367432,
597,2.205199956893921,
598,2.263700008392334,
599,2.2437000274658203,
600,2.2888998985290527,
601,2.2137999534606934,
602,2.1389999389648438,
603,2.191200017929077,
604,2.082200050354004,
605,2.066200017929077,
606,2.3840999603271484,
607,2.4505999088287354,
608,2.558799982070923,
609,2.0618999004364014,
610,2.2574000358581543,
611,2.4595000743865967,
612,1.9444999694824219,
613,2.3826000690460205,
614,2.0076000690460205,
615,2.1510000228881836,
616,2.134399890899658,
617,1.9795000553131104,
618,2.4430999755859375,
619,2.079699993133545,
620,1.976699948310852,
621,2.1777000427246094,
622,2.2060000896453857,
623,2.309499979019165,
624,2.0539000034332275,
625,2.0966999530792236,
626,2.063800096511841,
627,1.871399998664856,
628,2.002700090408325,
629,2.319200038909912,
630,2.3415000438690186,
631,2.2492001056671143,
632,2.267400026321411,
633,2.2490999698638916,
634,2.15910005569458,
635,2.2125000953674316,
636,2.1907999515533447,
637,2.1942999362945557,
638,2.2427000999450684,
639,2.289299964904785,
640,2.113800048828125,
641,1.7297999858856201,
642,2.0917000770568848,
643,1.961300015449524,
644,2.3889999389648438,
645,2.104300022125244,
646,2.5785999298095703,
647,2.2369000911712646,
648,2.142699956893921,
649,2.08270001411438,
650,2.1498000621795654,
651,2.1624999046325684,
652,2.498800039291382,
653,1.919100046157837,
654,2.1280999183654785,
655,2.11299991607666,
656,2.263400077819824,
657,2.208400011062622,
658,2.1147000789642334,
659,2.1384999752044678,
660,2.2014999389648438,
661,2.227099895477295,
662,2.1254000663757324,
663,1.9214999675750732,
664,2.4393999576568604,
665,1.902400016784668,
666,2.2562999725341797,
667,2.2321999073028564,
668,2.5632998943328857,
669,2.0178000926971436,
670,2.204699993133545,
671,2.246000051498413,
672,2.0292000770568848,
673,2.2525999546051025,
674,2.1126999855041504,
675,2.1435000896453857,
676,2.003499984741211,
677,2.1851000785827637,
678,2.06469988822937,
679,1.9984999895095825,
680,2.1793999671936035,
681,2.3754000663757324,
682,2.341599941253662,
683,2.3533999919891357,
684,1.8668999671936035,
685,2.339400053024292,
686,2.1201000213623047,
687,1.8047000169754028,
688,1.843500018119812,
689,2.015199899673462,
690,2.0836000442504883,
691,2.580699920654297,
692,2.3359999656677246,
693,2.112799882888794,
694,2.3828001022338867,
695,1.8481999635696411,
696,2.071899890899658,
697,2.073499917984009,
698,2.2983999252319336,
699,1.9667999744415283,
700,2.043100118637085,
701,2.1689000129699707,
702,2.404900074005127,
703,1.8732999563217163,
704,2.163599967956543,
705,2.1029000282287598,
706,2.2795000076293945,
707,2.3308000564575195,
708,2.0632998943328857,
709,2.2704999446868896,
710,2.2583999633789062,
711,2.2290000915527344,
712,2.379699945449829,
713,2.252700090408325,
714,2.128499984741211,
715,2.5429000854492188,
716,2.0887999534606934,
717,2.2539000511169434,
718,2.108599901199341,
719,2.294600009918213,
720,1.9837000370025635,
721,1.8823000192642212,
722,2.4052000045776367,
723,2.0799999237060547,
724,2.2613000869750977,
725,2.4428000450134277,
726,1.8980000019073486,
727,2.1628000736236572,
728,2.046099901199341,
729,2.322499990463257,
730,2.311000108718872,
731,2.212399959564209,
732,2.2806999683380127,
733,2.1923000812530518,
734,2.0518999099731445,
735,2.05679988861084,
736,2.3201000690460205,
737,1.8251999616622925,
738,2.2193000316619873,
739,2.1884000301361084,
740,2.3896000385284424,
741,2.0302000045776367,
742,2.2376999855041504,
743,2.440999984741211,
744,1.9706000089645386,
745,2.3364999294281006,
746,2.394700050354004,
747,2.2565999031066895,
748,1.929900050163269,
749,2.3210999965667725,
750,2.181999921798706,
751,2.32450008392334,
752,2.5715999603271484,
753,2.553499937057495,
754,2.0290000438690186,
755,2.2409000396728516,
756,2.2047998905181885,
757,2.4798998832702637,
758,2.052799940109253,
759,2.1110999584198,
760,2.1145999431610107,
761,2.327899932861328,
762,2.254300117492676,
763,2.3285999298095703,
764,2.240999937057495,
765,2.122499942779541,
766,2.120699882507324,
767,2.1867001056671143,
768,2.400099992752075,
769,2.120500087738037,
770,2.4616000652313232,
771,2.2327001094818115,
772,2.1435999870300293,
773,2.473299980163574,
774,2.1900999546051025,
775,1.8414000272750854,
776,2.2678000926971436,
777,2.2483999729156494,
778,2.5141000747680664,
779,2.329900026321411,
780,2.2056000232696533,
781,2.1285998821258545,
782,2.0696001052856445,
783,2.0831000804901123,
784,2.2455999851226807,
785,2.319700002670288,
786,2.254300117492676,
787,2.1073999404907227,
788,1.9938000440597534,
789,2.259700059890747,
790,2.032900094985962,
791,2.0739998817443848,
792,1.9351999759674072,
793,2.0000998973846436,
794,1.7879999876022339,
795,2.2132999897003174,
796,2.61680006980896,
797,2.608099937438965,
798,1.9464999437332153,
799,2.2901999950408936,
800,2.8190999031066895,
801,2.075200080871582,
802,1.9537999629974365,
803,1.9957000017166138,
804,2.1849000453948975,
805,2.1240999698638916,
806,2.0360000133514404,
807,1.9321999549865723,
808,2.137200117111206,
809,2.3724000453948975,
810,2.408900022506714,
811,1.9824999570846558,
812,2.2184998989105225,
813,2.1740000247955322,
814,2.0139999389648438,
815,2.18149995803833,
816,2.186000108718872,
817,2.2070000171661377,
818,2.110599994659424,
819,2.245300054550171,
820,2.020400047302246,
821,2.170099973678589,
822,2.231100082397461,
823,1.8538000583648682,
824,2.2451999187469482,
825,1.9182000160217285,
826,1.9631999731063843,
827,2.0004000663757324,
828,2.100800037384033,
829,2.034600019454956,
830,1.945099949836731,
831,2.2155001163482666,
832,2.2353999614715576,
833,1.8466999530792236,
834,2.4340999126434326,
835,2.171799898147583,
836,2.1347999572753906,
837,2.0529000759124756,
838,1.9248000383377075,
839,1.999500036239624,
840,2.3684000968933105,
841,1.8162000179290771,
842,2.368499994277954,
843,2.3364999294281006,
844,2.3768999576568604,
845,2.132699966430664,
846,2.3605000972747803,
847,2.303499937057495,
848,1.930299997329712,
849,2.4342000484466553,
850,2.242000102996826,
851,2.113300085067749,
852,2.4832000732421875,
853,2.2820000648498535,
854,2.3153998851776123,
855,2.0862998962402344,
856,1.9800000190734863,
857,1.8875000476837158,
858,1.8622000217437744,
859,2.150700092315674,
860,2.327899932861328,
861,2.091900110244751,
862,1.9731999635696411,
863,1.940500020980835,
864,1.7999000549316406,
865,1.9780999422073364,
866,2.0357000827789307,
867,2.4189000129699707,
868,1.8410999774932861,
869,1.8561999797821045,
870,1.8443000316619873,
871,1.9764000177383423,
872,2.341099977493286,
873,2.2219998836517334,
874,1.9505000114440918,
875,1.882699966430664,
876,2.0202999114990234,
877,2.053499937057495,
878,2.2660999298095703,
879,1.9177000522613525,
880,2.169800043106079,
881,1.9426000118255615,
882,2.2562999725341797,
883,1.770799994468689,
884,2.134700059890747,
885,1.9922000169754028,
886,2.010999917984009,
887,2.2070999145507812,
888,2.0464999675750732,
889,2.045599937438965,
890,2.230299949645996,
891,2.377000093460083,
892,2.0107998847961426,
893,2.362299919128418,
894,2.1640000343322754,
895,2.130500078201294,
896,2.098400115966797,
897,2.267899990081787,
898,2.003200054168701,
899,2.310699939727783,
900,2.205899953842163,
901,2.1654000282287598,
902,2.0134999752044678,
903,2.0683999061584473,
904,2.0032999515533447,
905,2.255000114440918,
906,2.1421000957489014,
907,2.244999885559082,
908,2.059799909591675,
909,1.9049999713897705,
910,1.844599962234497,
911,2.174099922180176,
912,2.2160000801086426,
913,1.9164999723434448,
914,2.091099977493286,
915,1.8950999975204468,
916,2.046999931335449,
917,2.138400077819824,
918,2.2060999870300293,
919,1.9519000053405762,
920,2.061199903488159,
921,1.9744000434875488,
922,1.9816999435424805,
923,1.8841999769210815,
924,2.1572000980377197,
925,2.204200029373169,
926,2.4909000396728516,
927,2.155100107192993,
928,1.8594000339508057,
929,2.1988000869750977,
930,2.314500093460083,
931,2.3691999912261963,
932,1.992900013923645,
933,2.0518999099731445,
934,2.027400016784668,
935,2.030900001525879,
936,1.9788000583648682,
937,2.0360000133514404,
938,2.3798999786376953,
939,2.3640999794006348,
940,2.0504000186920166,
941,2.2795000076293945,
942,2.231600046157837,
943,2.2056000232696533,
944,2.2172000408172607,
945,2.414900064468384,
946,2.1357998847961426,
947,2.0069000720977783,
948,2.1410999298095703,
949,1.9743000268936157,
950,1.9558000564575195,
951,2.100399971008301,
952,2.6152000427246094,
953,2.3043999671936035,
954,1.8535000085830688,
955,1.8530999422073364,
956,2.0973000526428223,
957,2.0936999320983887,
958,2.1285998821258545,
959,2.2344000339508057,
960,2.0780999660491943,
961,2.001199960708618,
962,2.1960999965667725,
963,1.8317999839782715,
964,1.9042999744415283,
965,2.1273999214172363,
966,2.0796000957489014,
967,2.133500099182129,
968,2.0683999061584473,
969,2.153899908065796,
970,1.9185999631881714,
971,2.4860999584198,
972,2.000699996948242,
973,1.9199999570846558,
974,1.8655999898910522,
975,1.9606000185012817,
976,2.365000009536743,
977,1.9737000465393066,
978,2.1387999057769775,
979,2.0460000038146973,
980,1.983199954032898,
981,2.009000062942505,
982,2.168600082397461,
983,2.2351999282836914,
984,2.189199924468994,
985,2.1321001052856445,
986,2.13070011138916,
987,2.0292999744415283,
988,2.2026000022888184,
989,1.8730000257492065,
990,2.3773999214172363,
991,2.053299903869629,
992,2.0508999824523926,
993,2.030400037765503,
994,1.9092999696731567,
995,2.2167000770568848,
996,2.2880001068115234,
997,2.024600028991699,
998,1.9975999593734741,
999,2.2785000801086426,
1000,2.3664000034332275,
1001,2.308199882507324,
1002,2.150099992752075,
1003,2.1480000019073486,
1004,2.1422998905181885,
1005,1.9457000494003296,
1006,2.1161999702453613,
1007,2.043600082397461,
1008,2.035099983215332,
1009,2.1877999305725098,
1010,2.382699966430664,
1011,2.1373000144958496,
1012,2.2147998809814453,
1013,2.3750998973846436,
1014,2.0464999675750732,
1015,2.199700117111206,
1016,1.9666999578475952,
1017,2.051300048828125,
1018,2.187700033187866,
1019,2.2864999771118164,
1020,2.062999963760376,
1021,1.914199948310852,
1022,2.0211000442504883,
1023,2.16759991645813,
1024,2.0190000534057617,
1025,1.958799958229065,
1026,1.9682999849319458,
1027,2.4572999477386475,
1028,1.969099998474121,
1029,1.9854999780654907,
1030,2.0768001079559326,
1031,2.3113999366760254,
1032,2.248199939727783,
1033,2.183300018310547,
1034,1.683500051498413,
